KEY	VALUE	COMMENTS
__id	en
building.biz-cannery.bizname	{#letter} $ {#letter} {#cannery-name}
building.biz-glass-works.icon	<sprite name="factory glass">
building.biz-glass-works.locname	Cam İşleri
building.biz-glass-works.locdesc	Pencerelerden şişelere kadar camdan her şeyi üretmektedir.
building.biz-glass-works.bizname	{#midwestern-places} {#glass-name}
building.biz-glass-works.bizname	{#pattern-three-letters} {#glass-name}
building.biz-glass-works.bizname	{#industrial-adj} İşler #{#number}
building.biz-concrete.icon	<sprite name="biz concrete">
building.biz-concrete.locname	Beton fabrikası
building.biz-concrete.locdesc	Beton sahalarda şüpheli bir şey olmaz
building.biz-concrete.bizname	{#letter} & {#letter} {#concrete-name}
building.biz-concrete.bizname	{$lastname} {#concrete-name}
building.biz-concrete.bizname	{#midwestern-places} {#concrete-name}
building.biz-bowling-alley.icon	<sprite name="biz bowling alley">
building.biz-bowling-alley.locname	Bowling Salonu
building.biz-bowling-alley.locdesc	Labutların yükselişi ve düşüşü
building.biz-bowling-alley.bizname	{#biz-names-one} {#bowling-alley-name}
building.biz-bowling-alley.bizname	{#club-names} {#bowling-alley-name}
building.biz-bowling-alley.bizname	{#geographic-features} {#bowling-alley-name}
building.biz-soda-fountain.icon	<sprite name="biz soda fountain">
building.biz-soda-fountain.locname	Soda Fabrikası
building.biz-soda-fountain.locdesc	Gazlı içecekler, milkshakeler, maltlar ve diğer tatlı lezzetler
building.biz-soda-fountain.bizname	{$lastname}'lar
building.biz-soda-fountain.bizname	{#geographic-features} Soda Fabrikası
building.biz-soda-fountain.bizname	{#colors} İşletmesi
building.biz-restaurant-supply.locname	Restoran Tedarik Distribütörü
building.biz-restaurant-supply.locdesc	Günlük operasyon ihtiyacı olan tüm ve muhtelif lokantacılara tedarik sağlar
building.train-station-passenger.icon	<sprite name="biz passenger station">
building.train-station-freight.icon	<sprite name="biz freight station">
building.train-station-passenger.name	Yolcu Tren İstasyonu
building.train-station-freight.name	Yük Tren İstasyonu
building.train-station-passenger.desc	Büyük miktarda bagajla birlikte gelen ve giden kalabalığın olduğu büyük bir yolcu istasyonu
building.train-station-freight.desc	Görünüşte sayısız vagonları yükleyen ve boşaltan bir yük istasyonu
building.train-station.bizname	Büyük {#directions} {#rail-station}
building.train-station.bizname	{#midwestern-places} & {#directions} {#rail-station}
building.train-station.bizname	{#industrial-adj} Hatlar {#rail-station}
building.train-station.bizname	{#metal-names} Plaka Yolu {#rail-station}
building.boxing-gym.icon	<sprite name="biz boxing gym">
building.boxing-gym.locname	Boks Salonu
building.boxing-gym.locdesc	Yerel eski boksörleri eğitmek için küçük bir spor salonu
building.boxing-gym.bizname	{$lastname}'ın Spor Salonu
building.boxing-gym.bizname	{$firstname} Boks Salonu
building.boxing-gym.bizname	{$firstname} Eğitim Merkezi
building.biz-union-hall.icon	<sprite name="biz union hall">
building.biz-union-hall.locname	Longshoreman Birliği Salonu
building.biz-union-hall.locdesc	Yerel longshoremen sendikası için toplantı salonu ve ofisler.
building.biz-union-hall.bizname	{#directions} Yerel Birleşik
building.biz-union-hall.bizname	Longshoreman {#cardinals} {#union-adj} {#union-noun}
building.biz-union-hall.bizname	Longshoreman {#union-noun}
building.biz-union-hall.bizname	{#union-adj} Longshoreman'ın {#union-noun}
letter	A
letter	B
letter	C
letter	D
letter	E
letter	F
letter	G
letter	H
letter	I
letter	J
letter	K
letter	L
letter	M
letter	N 
letter	O
letter	P
letter	Q
letter	R
letter	S
letter	T
letter	U
letter	V
letter	W
letter	X
letter	Y
letter	Z
lowercase	a
lowercase	b
lowercase	c
lowercase	d
lowercase	e
lowercase	f
lowercase	g
lowercase	h
lowercase	i
lowercase	j
lowercase	k
lowercase	l
lowercase	m
lowercase	N 
lowercase	o
lowercase	p
lowercase	q
lowercase	r
lowercase	s
lowercase	t
lowercase	u
lowercase	v
lowercase	w
lowercase	x
lowercase	y
lowercase	z
number	1
number	2
number	3
number	4
number	5
number	6
number	7
number	8
number	9
dlc-panel.name.deluxe	City of Gangsters: Bourbon Bootlegging
dlc-panel.icon.deluxe	<sprite name="ui main menu bourbon dlc" tint=1>
dlc-panel.name.atlantic-city	City of Gangsters: Atlantic City
dlc-panel.icon.atlantic-city	<sprite name="ui main menu ac dlc" tint=1>
dlc-panel.enabled	<b>{name}</b>\n\nBu içerik paketi etkinleştirildi!
dlc-panel.available	<b>{name}</b>\n\nEk içerik mevcut. Detaylar için tıklayın.
city-name.chicago	Chicago
city-name.detroit	Detroit
city-name.pittsburgh	Pittsburgh
city-name.cincinnati	Cincinnati
city-name.atlantic-city	Atlantic City
city-icon.atlantic-city	<sprite name="ui main menu ac dlc">
city-icon.cincinnati	<sprite name="ui main menu bourbon dlc">
city-icon.custom	<sprite name="ui random"> 
state-name.illinois	Illinois
state-name.michigan	Michigan
state-name.pennsylvania	Pensilvanya
state-name.ohio	Ohio
state-name.new-jersey	New Jersey
city-desc.default	Özel bir şehir oluşturabilirsiniz. Tam özelleştirme seçeneklerini görmek için 'Devam'ı tıklayın.
city-desc.chicago	<i>Rüzgarlı Şehir</i> genellikle Amerika Birleşik Devletleri'nde Yasaklama konusundaki ihtilafların merkezinde yer alıyordu. Ülkenin demiryollarının kavşağında Michigan Gölü'nde bulunan ve zengin sanayiciler ve yoksul göçmen işgücüyle dolup taşan şehir, kuru yasalara açık bir şekilde meydan okuması ve yasadışı alkol satışlarından kâr etmesiyle ünlüydü. Al Capone'nin Ekibi ve Dean O'Banion'un Kuzey Yakası Çetesi de dahil olmak üzere birçok ünlü suç örgütü sokaklarında çatıştı.\n\nChicago'da içki serbestçe akıyor, ancak başlangıç noktalarının hepsi eşit hale getirilmiyor. Şehir merkezine hemen hemen her yerden makul bir şekilde erişilebilir, ancak en yüksek endüstriyel alanlar ve tren istasyonları, erişim sağlamak için bazı yaratıcı ilişki yönetimi gerektirebilecek olan Back of the Yards ve West Loop çevresinde yer alacaktır. Köprüler önemli bir özelliktir ve üç ana bölgeyi birbirine bağlar, ancak rakiplerin önemli yolları kapatması için fırsatlar sunar.
city-desc.detroit	<i>Motor City</i> uzun zamandır gelişen otomobil endüstrisiyle ünlüdür. Ayık bir işgücü arzulayan Henry Ford, on sekizinci değişikliğin habercisi olan 1918 Damon yasasını ünlü bir şekilde destekledi. Ancak alkol satışı yasak boyunca Kanada'da yasal kaldığından, komşu Windsor, Ontario alkol kaçakçılığı için bir sıcak nokta haline geldi. Kaçakçılardan ve hava korsanlarından oluşan bir suç çetesi olan Mor Çete, belki de Detroit'in en kötü şöhretli çetesiydi ve Al Capone'un Chicago Ekibine Kanada viskisi tedarik edecek kadar ileri gitti.\n\nDetroit nehri, şehri Kanada'daki komşusu Windsor, Ontario'dan ayırır. Köprülerin olmaması, iki şehir arasında geleneksel bir erişim olmadığı anlamına geliyor, ancak nehir, tekneyle sınırdan kaçakçılık için alan sağlıyor. İlişkilerinizi yürütür ve Detroit'te yaşayan Kanadalılarla biraz güven inşa ederseniz, sınır ötesi bir ajan ve güvenli bir yere fon sağlama fırsatınız olacak. Daha sonra bu yeni güvenli eve para ve kaynak aktarabilir ve Detroit'te düzenli bir kâr için satılabilecek benzersiz bir alkol kaynağı olan <i>Kanada viskisi</i> tedarik etmek için Kanadalı mürettebat üyenizi kullanabilirsiniz.
city-desc.pittsburgh	Yasağın başlangıcında, <i>Çelik Şehir</i> hem endüstriyel bir güç merkezi hem de Avrupa vatandaşlarının kaynaştığı bir potaydı. Kısmen, göçmen işçilerinin çoğu için alkolün kültürel öneminin bir sonucu olarak, Pittsburgh kısa süre sonra yasak liderleri tarafından 'Amerika Birleşik Devletleri'ndeki en ıslak nokta' ilan edildi. Sicilyalı ve Napolili suç aileleri şehrin kuzey ve güneyindeki topraklar için amansız bir şekilde savaştı.\n\nPittsburgh iki eşsiz içkiye ev sahipliği yapar: <i>elma konyağı</i> ve <i>rakı</i>. Bu iki ek alkol türüyle, bu şehir diğer şehirlere göre çok daha büyük ve daha çeşitli bir alkol pazarına sahip, yani daha hızlı bir başlangıç yapmak ve genel olarak daha fazla para kazanmak daha kolay olacak. Bununla birlikte, üç nehir ve bol tepeler, bölgenizi genişletirken size zorluklar sunabilecek tonlarca tıkanma noktası yaratır, bu nedenle cephelerinizi nereye kurduğunuz ve ilişkilerinizi nasıl yürüttüğünüz konusunda ekstra dikkatli olmanız gerekir.
city-desc.cincinnati	Yasaklanmadan önce, <i>Kraliçe Şehri</i>, komşu Kentucky'nin dünyaca ünlü burbondan bol miktarda tedarik etmesiyle birlikte, bira yapımı ve mısır viskisi damıtılması konusunda gururlu bir mirasa sahipti. Avukat ve eczacı kaçakçılığa döndü, George Remus suç imparatorluğunu Volstead yasasındaki bir kaçamak etrafında inşa etti ve bu da damıtım fabrikalarını bağlı alkol üretmek için yeniden kullanmasına izin verdi. Daha sonra bu alkolü geniş bir eczane ağı aracılığıyla "tıbbi amaçlar" için satmayı başardı.\n\nCincinnati'de kaçak içki için yeni bir içerik olarak mısıra ve şehrin ünlü <i>mısır viskisi</i</i>'ne erişebileceksiniz. i> Ama bir kez <i>Kentucky burbonuna</i> erişmeyi başarırsanız, onu son derece talepkar içki kaçakçılarına, içki barınaklarına ve kulüplere satarak çok daha yüksek fiyatlara hükmedebileceksiniz.
city-desc.atlantic-city	Yasak sırasında, <i>Amerika'nın Oyun Alanı</i> kaçakçılık ve kumar için bir cennetti. Atlantic City'nin turizm ekonomisi, eğlence ve alkol için yüksek talep yaratırken, sahil konumu içki kaçakçılığı için mükemmel bir ortam sağladı.\n\nAtlantic City'de, lüks kumarhaneler gibi benzersiz fırsatlar da dahil olmak üzere kumar operasyonlarınızı geliştirirken daha fazla özgürlüğe sahip olacaksınız. ve yüksek bahisli oyunlar. Ayrıca, haritanın etrafına dağılmış yerel etnik grupların yanı sıra İskoç Viskisi ve Karayip Romu gibi kazançlı yeni alkol türleri hakkında da bilgi edineceksiniz.\n\nBir dizi koy ve nehir ağzıyla ayrılan komşu kasabaların birbirine bağlı gevşek parçaları, ilginç coğrafi bilgiler sağlayacaktır. Bu nedenle, yakındaki Northfield ve Egg Harbor'da bulunan sanayi merkezlerine ve tren istasyonlarına erişmek istiyorsanız ilişki ağınızı dikkatli bir şekilde genişletmeniz gerekecek.
store-names	Mağaza
store-names	Depo
other-store	Market
other-store	Ticaret Merkezi
generic-biz-endings	& A.Ş.
generic-biz-endings	& Oğlu
generic-biz-endings	& Oğulları
generic-biz-endings	Ltd.
generic-biz-endings	Kardeşler
generic-biz-endings	Şirket
generic-ind-endings	Works
funeral-home	, Müteahit
funeral-home	, Cenaze Evi
funeral-home	, Cenaze Evi
funeral-home	, Cenazeci
furniture-store	Giyim Mağazası
furniture-store	Halıcı
furniture-store	Mobilyacı
furniture-store	Mobilyacı {#store-names}
jeweler	Kuyumcu
jeweler	Kuyumcu {#store-names}
jeweler	Kuyumcu & Saatçi
pawn-shop	Rehinci
pawn-shop	Tefeci
pawn-shop	Tefeci
pawn-shop	Kredi Ofisi
shoe-store	Ayakkabıcı {#store-names}
shoe-store	Ayakkabıcı {#other-store}
shoe-store	Ayakkabı Tamircisi {#store-names}
shoe-store	Ayakkabı
shoe-store	Bot ve Ayakkabı {#store-names}
buffet-rest	Büfe Restoran
buffet-rest	Büfe
lunch-rest	Mini Yemek Standı
lunch-rest	İçki Standı
lunch-rest	Aparatif Standı
lunch-rest	Sosis Standı
sandwich-rest	Sandaviçler
sandwich-rest	Sandaviç Lokantası
sandwich-rest	Sandaviç Büfesi
sandwich-rest	Spot
sandwich-rest	Place
sandwich-rest	Joint
club-names	Karakedi
club-names	Kotton
club-names	Royal
club-names	Takımyıldızı
club-names	Akşam Güneşi
club-names	Kadife
club-names	Kralın Yeri
club-names	Palmiye
club-names	Mavi Kuş
club-names	Sütüdyo
club-names	Yıldız
club-names	Güneş
hotel.names	Sunak
hotel.names	Bristol
hotel.names	Klarens
hotel.names	Saksonya
hotel.names	Allerton
hotel.names	Palmiye
hotel.names	Grand
hotel.names	LaSalle
hotel.names	Blackstone
hotel.names	Meclis
storage.names	Depo
storage.names	Ambar
storage.names	Nakliye & Depo
storage.names	Depo & Ambar
storage.names	Depo & Nakliye Şirketi
storage.names	Ateş Geçirmez Depo
candy-name	Şekerci
candy-name	Şekerleme Fabrikası
candy-name	Şekerlemeler
candy-name	Şekerci Dükkanı
candy-name	Çikolata
candy-store	Şekerci Dükkanı
candy-store	Şekerlemeler
candy-store	Çikolatacı
candy-store	Şekerlemeci
candy-store	Şekerleme
candy-store	Şeker ve Hediyelik
cannery-name	Hazır Yemek
cannery-name	Paketleme Şirketi
cannery-name	Konserve Fabrikası
cannery-name	Temizlik Şirketi
cannery-name	Hazır Yemek Şirketi
glass-name	Cam A.Ş.
glass-name	Cam Fabrikası
glass-name	İmalathane
glass-name	Cam Fabrikası
concrete-name	Beton
concrete-name	Beton Şirketi
concrete-name	Beton & Çimento Şirketi
concrete-name	Hırdavatçı
concrete-name	Beton Sahası {#number}
bowling-alley-name	Labut
bowling-alley-name	Bovling
bowling-alley-name	Bovling Salonu
bowling-alley-name	Bovling
bowling-alley-name	Bovling & Dinlenme Salonu
bakery-name	Fırın
bakery-name	Pastacı
bakery-name	Kurabiye A.Ş.
bakery-name	Pastahane
bakery-name	Fırın
hardware-name	Hırdavat
hardware-name	Hırdavat Dükkanı
hardware-name	El Aletleri
hardware-name	Hırdavatçı {#store-names}
hardware-name	Tedarik A.Ş.
hardware-name	Hırdavat Toptancısı
deli-name	Şarküteri
deli-name	Hazır Yemek Dükkanı
deli-name	Et & Peynir Aş.
deli-name	Hazır Yemek & Sosis {#store-names}
deli-name	Et Reyonu
flower-shop	Çiçekçi {#store-names}
flower-shop	Çiçekçi & Hediyelik Eşya
flower-shop	Çiçekçi
flower-shop	Çiçekler
hat-shop	Şapkacı {#store-names}
hat-shop	Şapkacı {#other-store}
hat-shop	Şapkacı
hat-shop	Tuhafiye
hat-shop	Tuhafiye
hat-shop	Tuhafiyeci
hat-shop	Tuhafiyeci
newsstand	Gazete
newsstand	Gazetesi
newsstand	Gazeteci
newsstand	Gazete & Dergi
grocery-stores	Bakkal
grocery-stores	Bakkal {#store-names}
grocery-stores	Market
grocery-stores	Et & Gıda
grocery-stores	Yemekçi {#store-names}
grocery-stores	Gıda & Üretim
drug-store-one	Aktar
drug-store-one	Eczacı
drug-store-one	Eczane
drug-store-one	Reçeteli Eczacı
drug-store-two	İlaç Firması {#store-names}
drug-store-two	İlaç Deposu
drug-store-two	İlaç Şirketi
tobacconist-name	Tütün A.Ş.
tobacconist-name	Tütüncü
tobacconist-name	Puro & Sigara Mağazası {#store-names}
tobacconist-name	Tütün Mağazası {#store-names}
bookstore-name	Kitaplar
bookstore-name	Kitap Satıcısı
bookstore-name	Kitap A.Ş.
bookstore-name	Kitapçı {#store-names}
bookstore-name	Kitapçı {#other-store}
cafe-name	Kafe
cafe-name	Çaycı {#store-names}
cafe-name	Kahve & Çay {#store-names}
cafe-name	Çayhane
cafe-name	Kahvehane
steel-mill-name	Çelikhane
steel-mill-name	Demirhane
steel-mill-name	Çelik A.Ş.
steel-mill-name	Çelik İmalathanesi
steel-mill-name	Demir & Çelik Döküm A.Ş.
sawmill-name	Marangoz
sawmill-name	Kereste A.Ş.
sawmill-name	Kereste Şirketi
sawmill-name	Ağaç Ürünleri
sawmill-name	Hızarcı
printer-name	Matbaa
printer-name	Basım Evi
printer-name	Basım Şirketi
printer-name	Matbaacı
meat-packing-name	Et Paketleme A.Ş.
meat-packing-name	Et Paketleme Dükkanı
meat-packing-name	Et Paketleme LTD.
meat-packing-name	Et A.Ş.
meat-packing-name	Paketleyici
biz-butcher-name	Kasaplar
biz-butcher-name	Kasap Dükkanı
biz-butcher-name	Et Şirketi
biz-butcher-name	Sakatatçı
biz-butcher-name	Et A.Ş.
laundry-name	Çamaşırhane
laundry-name	Elle Yıkama
laundry-name	Temizleyici
laundry-name	Çamaşırhane (Self Servis)
laundry-name	Kuru Temizleme
metalsmith-name	Metalci
metalsmith-name	Metal İşleri
metalsmith-name	Metal A.Ş.
metalsmith-name	Metal Eşya İmalathanesi
mason-name	Duvarcı
mason-name	Sıvacı
mason-name	Tuğla Fabrikası
mason-name	Taş İşçiliği ve Duvarcılık
painters-name	Boyacı
painters-name	Tadilatçı
painters-name	Boyama ve İnşaat
painters-name	Boyacı
painters-name	Boyama Şirketi
forge-name	Dökümhane
forge-name	Metal işleri
forge-name	Demirci
forge-name	Döküm A.Ş.
forge-name	Basınçlı Döküm A.Ş.
textile-name	Tekstil Fabrikaları
textile-name	Tekstil
textile-name	Kumaşlar
textile-name	Kumaş A.Ş.
textile-name	Örgü A.Ş.
textile-name	Yün Fabrikası
lumber-yard-name	İnşaat A.Ş.
lumber-yard-name	Kereste A.Ş.
lumber-yard-name	Yapı Malzemeleri
lumber-yard-name	Kereste
lumber-yard-name	Kereste ve Tedarik A.Ş.
construction-name	İnşaat Yapı A.Ş.
construction-name	İnşaat şirketi
construction-name	İnşaatçılar
consrruction-name	İnşaat
carshop-name	Oto Tamirhanesi
carshop-name	Oto Servisi
carshop-name	Oto Kaporta
carshop-name	Oto Lastik ve Fren Servisi
carshop-name	Oto Servis Merkezi
cardealer-name	Araç Mağazası
cardealer-name	Araba {#other-store}
cardealer-name	Motorlar
cardealer-name	Oto Galeri
cardealer-name	Motorlu Taşıt A.Ş.
taxi-name	UBER Durağı
taxi-name	Taksi Durağı
taxi-name	Araç Kiralama Servisi
taxi-name	Taksi Kiralama
taxi-name	Taksi
tire-name	Lastikçi {#store-names}
tire-name	Lastikçi {#other-store}
tire-name	Lastik & Servis
tire-name	Lastik Satış & Tamirat
tire-name	Lastik
truck-repair-name	Kamyon Garajı
truck-repair-name	Kamyon Tamirhanesi
truck-repair-name	Kamyon Servisi
truck-repair-name	Kamyon Tamir A.Ş.
truck-repair-name	Kamyon Kaporta Şirketi
car-repair-name	Oto Mekanikçi
car-repair-name	Oto Servisi
car-repair-name	Garaj
car-repair-name	Oto Tamirhanesi
car-repair-name	Oto Kaportacı
car-repair-name	Araba Tamircisi
car-repair-name	Kaporta Onarım A.Ş.
gas-station	Petrol Ofisi
gas-station	Petrol Şirketi
gas-station	Petrol A.Ş.
gas-station	Benzin İstasyonu
gas-station	Petrol & Benzin LTD.
pool-hall	Bilardo
pool-hall	Bilardo Salonu
pool-hall	Bilardo ve Langırt
industrial-adj	Union
industrial-adj	Consolidated
industrial-adj	Central
industrial-adj	Amalgamated
industrial-adj	Standard
industrial-adj	General
industrial-adj	American
industrial-adj	Atlas
industrial-adj	Illinois
industrial-adj	Continental
industrial-adj	Allied
industrial-adj	Associated
car-adj	Reliable
car-adj	Complete
car-adj	Expert
car-adj	Accurate
car-adj	Budget
car-adj	Performance
car-adj	Speedy
region	Eyalet
region	Şehir
region	İlçe
region	Ulusal
geographic-features	Nehir
geographic-features	Göl
geographic-features	Park
geographic-features	Orman
geographic-features	Yamaç
geographic-features	Göl Kenarı
geographic-features	Sahil
geographic-features	Göl Kıyısı
geographic-features	Çayır
geographic-features	Vadi
urban-features	Taşra
urban-features	Park Kenarı
urban-features	Mahalle
urban-features	Merkez
urban-features	Bulvar
urban-features	Banliyö
urban-features	Şehir Merkezi
biz-names-one	Centennial
biz-names-one	Olympia
biz-names-one	Columbia
biz-names-one	Midway
biz-names-one	Plaza
biz-names-one	Republic
biz-names-one	Skyline
biz-names-one	Atlantic
biz-names-one	Titanic
biz-names-one	Millennium
midwestern-places	Great Lakes
midwestern-places	{$cityname}
midwestern-places	River
midwestern-places	{$statename}
midwestern-places	Prairie
midwestern-places	Midway
midwestern-places	Central
midwestern-places	Park
directions	Doğu
directions	Batı
directions	Güney
directions	Kuzey
zodiac-signs	İkizler Burcu
zodiac-signs	Kova Burcu
zodiac-signs	Balık Burcu
zodiac-signs	Oğlak Burcu
zodiac-signs	Terazi Burcu
zodiac-signs	Boğa Burcu
zodiac-signs	Başak Burcu
cardinals	Birinci
cardinals	İkinci
cardinals	Üçüncü
cardinals	Dördüncü
cardinals	Beşinci
cardinals	Altıncı
cardinals	Yedinci
cardinals	Sekizinci
cardinals	Dokuzuncu
colors	Kırmızı
colors	Mavi
colors	Yeşil
colors	Sarı
colors	Mor
colors	Turuncu
flower-names	Gül
flower-names	Karanfil
flower-names	Kasımpatı
flower-names	Papatya
flower-names	Menekşe
flower-names	Zambak
flower-names	Leylak
flower-names	Orkide
tree-names	Meşe
tree-names	Akçaağaç
tree-names	Çam
tree-names	Dişbudak
tree-names	Huş
metal-names	Demir
metal-names	Bakır
metal-names	Nikel
metal-names	Alüminyum
metal-names	Pirinç
metal-names	Teneke
misc-names-colored	Ok
misc-names-colored	Kapı
misc-names-colored	Çatı
misc-names-colored	Yaprak
misc-names-colored	Teker
misc-names-colored	Daire
rest-fixture	Masa
rest-fixture	Tabak
rest-fixture	Çatal
rest-fixture	Kaşık
rest-fixture	Bıçak
eth-city	Hamburg
eth-city	Münih
eth-city	Bremen
eth-city	Prag
eth-city	Pilsen
eth-city	Krakov
eth-city	Varşova
eth-city	Viyana
eth-city	Linz
eth-city	Stockholm
eth-city	Göteborg
eth-city	Moskova
eth-city	Kazan
eth-city	Dublin
eth-city	Cork
eth-city	Napoli
eth-city	Palermo
eth-city	Budapeşte
eth-city	Szeged
eth-city	Kopenhag
eth-city	Vilnius
eth-city	Glasgow
eth-city	Oslo
union-adj	Uluslararası
union-adj	Ulusal
union-adj	Bölgesel
union-adj	Amerikan
union-adj	Kuzey Amerikalı
union-noun	Kardeşlik
union-noun	Birlik
union-noun	Federasyon
union-noun	Organizasyon
rail-station	Terminal
rail-station	İstasyon
rail-station	Depo
pattern-three-letters	{#letter}{#letter}{#letter}
pattern-double-amp	{#letter} & {#letter}
pattern-one-name-biz	{$lastname} {#generic-biz-endings}
pattern-one-name-biz	{#pattern-initials} {#generic-biz-endings}
pattern-full-name	{$firstname} {#letter}. {$lastname}
pattern-full-name	{$firstname} {$lastname}
pattern-initials	{#letter}. {#letter}. {$lastname}
pattern-two-name-biz	{#pattern-double-amp} {$lastname} & Company
pattern-two-name-biz	{#pattern-double-amp} {$lastname} & Company
pattern-possessive	{$lastname}'s
pattern-possessive-first	{$firstname}'s
pattern-loafers	The {$lastname} Çocukları
pattern-loafers	The {$lastname} Ekibi
pattern-loafers	{$lastname} ve Ekibi
pattern-loafers	{$lastname}'ın Ekibi
pattern-gang	{$lastname} Ekibi
pattern-cops	{$cityname} Polis departmanı
pattern-precinct	Polis bölgesi #{number}
pattern-feds	Federal Yasak Bürosu
	;; residences
	;; low end
building.residence-cottage.locname	işçi kulübesi
building.residence-cottage.locdesc	İşçi sınıfı bir aile için küçük ev
building.small-tenement.locname	küçük apartman
building.small-tenement.locdesc	Küçük, sıkışık dairelerden oluşan yoğun bir koleksiyona sahip bir bina
building.medium-tenement.locname	Orta apartman
building.medium-tenement.locdesc	Muhtemelen çok fazla dairesi olan orta büyüklükte bir apartman
building.large-tenement.locname	büyük apartman
building.large-tenement.locdesc	Bu binadaki bu kadar çok daire yasal mı?
	;; medium end
building.residence-bungalow.locname	Tek katlı ev
building.residence-sided-house.locname	Taraflı Ev
building.residence-bungalow.locdesc	Alçak tek katlı bir ev
building.residence-twoflat.locname	iki daire
building.residence-pitt-duplex.locname	dubleks
building.residence-twoflat.locdesc	İki ayrı daireli bina
building.residence-threeflat.locname	üç daire
building.residence-threeflat.locdesc	Üç ayrı daireli bina
building.residence-sixflat.locname	Küçük apartman
building.residence-sixflat.locdesc	Altı ayrı daireye sahip küçük ama yoğun bir konut binası
building.residence-eightflat.locname	Küçük avlu binası
building.residence-eightflat.locdesc	Sekiz daireli bir avlu apartmanı
building.residence-complex-small.locname	Küçük apartman kompleksi
building.residence-complex-small.locdesc	Birkaç şehir arsasını işgal eden büyük bir apartman
building.residence-complex-medium.locname	Orta apartman kompleksi
building.residence-complex-medium.locdesc	Birkaç şehir arsasını kaplayan bir apartman
building.residence-complex-large.locname	Büyük apartman kompleksi
building.residence-complex-large.locdesc	Bu büyük bina neredeyse tüm şehir bloğunu kaplar.
	;; high end
building.residence-graystone.locname	gri taş
building.residence-graystone.locdesc	Görkemli bir gri taş ev
building.residence-fourflat.locname	dört daire
building.residence-fourflat.locdesc	Bodrum (veya bahçe) dairesi olan daha uzun bir bina
building.residence-double-four.locname	Çift dört daire
building.residence-double-four.locdesc	Bir siteye sıkıştırılmış iki kat daire
building.residence-courtyard-medium.locname	Orta avlu binası
building.residence-courtyard-medium.locdesc	16 daireli orta avlulu bina
building.residence-courtyard-large.locname	Büyük avlu binası
building.residence-courtyard-large.locdesc	24 daireli geniş avlulu daire
building.worship-regular.name	ibadethane
building.worship-regular.desc	Şehrin neredeyse sayısız manevi yardım yerlerinden biri.
building.worship-large.name	ibadethane
building.worship-large.desc	Şehrin birçok müminini ağırlamak için inşa edilmiş büyük ibadet yerlerinden biri.
building.passenger-station.name	yolcu treni istasyonu
building.passenger-station.desc	Bu istasyonun koridorlarından her gün kalabalıklar akıyor, parlak gözlü gelenler sokak satıcıları, haber satıcıları ve yankesicilerle omuz omuza.
building.cargo-station.name	kargo tren istasyonu
building.cargo-station.desc	Büyük miktarlarda mallar düzenli olarak bu terminale gelir ve gider.
building.fire-station-small.name	İtfaiye
building.fire-station-small.desc	Tek bir itfaiye aracının sığabileceği kadar büyük olan bu istasyon, yerel bölge için koruma sağlar.
building.fire-station-large.name	Şehir itfaiyesi
building.fire-station-large.desc	Bu büyük bina belediye itfaiyesi için ofisler ve araç deposu barındırmaktadır.
building.civic-government-medium.name	Şehir ofisleri
building.civic-government-medium.desc	Şehrin birçok patronaj işinden birkaçı için küçük ofisler.
building.civic-government-large.name	Şehir ofisleri
building.civic-government-large.desc	Rahat patronaj işleri ve mutlu bürokratlarla dolu büyük ofis binası.
building.civic-hospital-medium.name	klinik
building.civic-hospital-medium.desc	Yerel ihtiyaçlara cevap veren küçük toplum sağlığı merkezi.
building.civic-hospital-large.name	Hastane
building.civic-hospital-large.desc	Belediye hastanesi her gün birçok acil sağlık sorunuyla ilgilenmektedir.
building.civic-post-office-medium.name	Postane
building.civic-post-office-medium.desc	Mahalle posta toplama ve dağıtım merkezi.
building.civic-post-office-large.name	Şehir postanesi
building.civic-post-office-large.desc	Belediye postanesi daha fazla dağıtım için posta ve paketleri toplar.
building.civic-school-medium.name	küçük okul
building.civic-school-medium.desc	Yakın bölgeden öğrenciler için mahalle okulu.
building.civic-school-large.name	büyük okul
building.civic-school-large.desc	Modern yüksek kapasiteli okul, çevredeki mahallelerden öğrenciler yetiştirmektedir.
	;; vehicles
vehicle.train.locname	Tren
vehicle.train.locdesc	Uzun mesafeli gönderiler taşır
vehicle.car.name	İki kapılı binek otomobil
vehicle.car.desc	Bu küçük binek araç sınırlı kargo alanına sahiptir
vehicle.sedan.name	Dört kapılı sedan
vehicle.sedan.desc	Dört kapılı sedan biraz daha fazla kargo alanı sağlar
vehicle.pickup-truck.name	Kamyonet
vehicle.pickup-truck.desc	Günlük teslimatlar için yeterli kargo alanına sahip orta büyüklükte bir araç
vehicle.small-delivery.name	Teslimat kamyonu
vehicle.small-delivery.desc	Geniş kargo alanına sahip giriş seviyesi teslimat kamyonu
vehicle.cargo-truck.name	Büyük kargo kamyonu
vehicle.cargo-truck.desc	Büyük miktarları taşıyabilen büyük kargo aracı
vehicle.cop-car.name	Polis arabası
vehicle.cop-car.desc	Alternatif düzenlemeler yapmadığınız sürece polislere dikkat edin.
vehicle.police-van.name	Polis minibüsü
vehicle.police-van.desc	Büyük bir polis aracı, bazı ciddi kolluk kuvvetleri faaliyetinin devam ettiği anlamına gelir.
vehicle.sports.name	Spor araba
vehicle.sports.desc	Depolamaya değil hıza odaklanan hafif, sıkışık bir araç
	;; traits
