KEY	VALUE	COMMENTS
__id	en
info.good-yeast.icon	<sprite name="skill expansions">
info.good-yeast.name	High Quality Yeast
info.good-yeast.desc	Yeast - those industrious little fungi - are the engines of fermentation. They're ability to produce alcohol from simple plant sugars has made them our species' most favored microbe. Good top-quality industrial grade yeast does its job much faster, so if you get your hands on that, you can install a <b>High Quality Yeast</b> expansion in your booze production operations to make them run faster.\n\n<indent=30><i>The more I study nature, the more I stand amazed at the work of the Creator. I pray while I am engaged at my work in the laboratory.</i></indent>\n<indent=40>—Louis Pasteur</indent>
info.trap-door.icon	<sprite name="skill expansions">
info.trap-door.name	Trap Doors
info.trap-door.desc	Prohibition presents barkeeps with a conundrum - the need to keep sufficient booze on hand for customers but not so much that in the event of a raid, the cops abscond with an undue amount. The answer? Secret doors. Learning this skill allows you to install <b>Trap Doors</b> in your bootleggers and speakeasies to increase the amount of booze they can sell each day.\n\n<indent=30><i>Nothing circulates so rapidly as a secret.</i></indent>\n<indent=40>—Letitia Elizabeth Landon</indent>
info.printed-promotions.icon	<sprite name="skill expansions">
info.printed-promotions.name	Printed Promotions
info.printed-promotions.desc	Have you made friends with a printer or someone who consumes a large amount of printed material? You can take advantage of that by having them teach you the ins and outs of printing. Once you acquire this skill, you'll be able to build the <b>Printed Promotions</b> expansion in a speakeasy that you control to sell more booze per day.\n\n<indent=30><i>Though an angel should write, still 'tis devils must print.</i></indent>\n<indent=40>—Thomas Moore</indent>
info.bootleg-whiskey.icon	<sprite name="skill whiskey-bottled">
info.bootleg-whiskey.name	Bootleg Whiskey
info.bootleg-whiskey.desc	Learn to make something that looks like <sprite name="res whisky"> <link="whiskey-bottled">whiskey</link>. You'll know it's not quite right. Your customers will know it's not quite right. But these are desperate times.\n\nAcquiring this skill allows you to <b>build</b> a <i>makeshift whiskey still</i> in a building controlled by your outfit.\n\n<indent=30><i>Perplexed and troubled at his bad success, the Tempter stood, nor had what to reply, discovered in his fraud, thrown from his hope.</i></indent>\n<indent=40>—John Milton</indent>
info.bootleg-vodka.icon	<sprite name="skill vodka-bottled">
info.bootleg-vodka.name	Bootleg Vodka
info.bootleg-vodka.desc	Learn to make something that looks like <sprite name="res vodka"> <link="vodka-bottled">vodka</link>. You'll know it's not quite right. Your customers will know it's not quite right. But these are desperate times.\n\nAcquiring this skill allows you to <b>build</b> a <i>makeshift vodka still</i> in a building controlled by your outfit.\n\n<indent=30><i>And, after all, what is a lie? 'Tis but the truth in masquerade.</i></indent>\n<indent=40>—Lord Byron</indent>
info.bootleg-brandy.icon	<sprite name="skill brandy-bottled">
info.bootleg-brandy.name	Bootleg Brandy
info.bootleg-brandy.desc	Learn to make something that looks like <sprite name="res brandy"> <link="brandy-bottled">brandy</link>. You'll know it's not quite right. Your customers will know it's not quite right. But these are desperate times.\n\nAcquiring this skill allows you to <b>build</b> a <i>makeshift brandy still</i> in a building controlled by your outfit.\n\n<indent=30><i>Perplexed and troubled at his bad success, the Tempter stood, nor had what to reply, discovered in his fraud, thrown from his hope.</i></indent>\n<indent=40>—John Milton</indent>
info.bootleg-rum.icon	<sprite name="skill rum-bottled">
info.bootleg-rum.name	Bootleg Rum
info.bootleg-rum.desc	Learn to make something that looks like <sprite name="res rum"> <link="rum-bottled">rum</link>. You'll know it's not quite right. Your customers will know it's not quite right. But these are desperate times.\n\nAcquiring this skill allows you to <b>build</b> a <i>makeshift rum still</i> in a building controlled by your outfit.\n\n<indent=30><i>And, after all, what is a lie? 'Tis but the truth in masquerade.</i></indent>\n<indent=40>—Lord Byron</indent>
info.whiskey-still.icon	<sprite name="skill whiskey-still">
info.whiskey-still.name	Small Whiskey Stills
info.whiskey-still.desc	Learn how to build a proper whiskey still to manufacture <sprite name="res whiskey-barrel"> <link="whiskey-barrel">whiskey barrels</link>.\n\nAcquiring this skill allows you to <b>build</b> a <i>small whiskey still</i> in a building controlled by your outfit.\n\n<indent=30><i>The light music of whisky falling into glasses made an agreeable interlude.</i></indent>\n<indent=40>—James Joyce</indent>
info.brandy-still.icon	<sprite name="skill brandy-still">
info.brandy-still.name	Small Brandy Stills
info.brandy-still.desc	Learn how to build a proper brandy still to manufacture<sprite name="res brandy-barrel"><link="brandy-barrel">brandy barrels</link>.\n\nAcquiring this skill allows you to <b>build</b> a <i>small brandy still</i> in a building controlled by your outfit.\n\n<indent=30><i>He took another swallow of the brandy, shaking his great fair head like a man who looks forward to the worst.</i></indent>\n<indent=40>—Robert Louis Stevenson</indent>
info.rum-still.icon	<sprite name="skill rum-still">
info.rum-still.name	Small Rum Stills
info.rum-still.desc	Learn how to build a proper rum still to manufacture <sprite name="res barrel-rum"> <link="rum-barrel">rum barrels</link>.\n\nAcquiring this skill allows you to <b>build</b> a <i>small rum still</i> in a building controlled by your outfit.\n\n<indent=30><i>All roads lead to rum.</i></indent>\n<indent=40>—W.C. Fields</indent>
info.vodka-still.icon	<sprite name="skill vodka-still">
info.vodka-still.name	Small Vodka Stills
info.vodka-still.desc	Learn how to build a proper vodka still to manufacture <sprite name="res vodka-barrel"> <link="vodka-barrel">vodka barrel</link>.\n\nAcquiring this skill allows you to <b>build</b> a <i>small vodka still</i> in a building controlled by your outfit.\n\n<indent=30><i>After a cigar or a glass of vodka ... your ego breaks in two: you begin to think of yourself in the third person.</i></indent>\n<indent=40>—Anton Chekhov</indent>
info.booze-bottling.icon	<sprite name="skill booze-bottling">
info.booze-bottling.name	Booze Bottling
info.booze-bottling.desc	Learn how put booze in <sprite name="res bottles"> <link="bottles">bottles</link>, with <sprite name="res labels"> <link="labels">labels</link> and everything.\n\nAcquiring this skill allows you to <b>build</b> a <i>small bottling operation</i> in a building controlled by your outfit.\n\n\n\n<indent=30><i>By night the skyscraper looms in the smoke and the stars and has a soul.</i></indent>\n<indent=40>—Carl Sandburg</indent>
info.backroom-bootlegging.icon	<sprite name="skill backroom-bootlegging">
info.backroom-bootlegging.name	Backroom Bootlegging
info.backroom-bootlegging.desc	This skill lets cut out the middleman and sell small amounts of homemade booze directly to thirsty customers.\n\nAcquiring this skill allows you to <b>build</b> a <i><link="backroom-bootlegger">backroom bootlegging operation</link></i> in a building controlled by your outfit.\n\n<indent=30><i>Sixty days ain't long if you can spend them as you choose. But this seems like jail than a cell where there ain't no booze. My life is all a misery when I cannot get my booze.</i></indent>\n<indent=40>—Ma Rainey</indent>
info.local-speakeasies.icon	<sprite name="skill speakeasy">
info.local-speakeasies.name	Corner Speakeasies
info.local-speakeasies.desc	Upgrade your bootlegging operation to be a full speakeasy that can sell all types of homemade booze. And even a few other things.\n\nAcquiring this skill allows you to <b>build</b> a <i><link="corner-speakeasy">corner speakeasy</link></i> in a building controlled by your outfit or to <b>upgrade</b> one of your expanded back room bootlegging operations.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.small-speakeasy-skill.icon	<sprite name="skill speakeasy">
info.small-speakeasy-skill.name	Speaking Easy
info.small-speakeasy-skill.desc	Expand your speakeasies to sell a wide array of booze.\n\nAcquiring this skill and then building a small speakeasy or expanding your corner speakeasy allows you to sell things like whiskey, brandy, rum and vodka directly to a local clientele.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.supper-clubs.icon	<sprite name="skill supper-club">
info.supper-clubs.name	Supper Clubs
info.supper-clubs.desc	Supper clubs quickly sprang up after the passage of the 18th Amendment. These private clubs proved popular for people to gather and eat (and drink) away from the prying eyes of authorities.\n\nOnce learned, you can build a <i>supper club</i> in a building controlled by your outfit.\n\n<indent=30><i>Don't your house look lonesome, when your baby pack up and leave. You may drink your moonshine, but, baby, your heart ain't free.</i></indent>\n<indent=40>—Blind Lemon Jefferson</indent>
info.large-clubs.icon	<sprite name="skill expanded-venues">
info.large-clubs.name	Expansive Venues
info.large-clubs.desc	Achieve the ultimate in prestige by opening your own top-flight entertainment venue. Dance hall? Jazz club? Fine dining restaurant? What ever you choose, it's sure to become the city's go-to destination.\n\n<indent=30><i>Blues musicians don't retire. They drop.</i></indent>\n<indent=40>—Buddy Guy</indent>
info.upgraded-bootlegging.icon	<sprite name="skill upgraded-bootlegging">
info.upgraded-bootlegging.name	Expanded Bootlegging
info.upgraded-bootlegging.desc	Acquiring this skill allows you to upgrade a <link="backroom-bootlegger">backroom bootlegging operation</link> to sell more than one type of <link="homemade-booze">homemade booze</link>. Once upgraded, it will also sell more of the type of homemade booze that it was initially built to sell.\n\n<indent=30><i>I saw you last evening standin' up against a tree; I heard you say you were sick but you looked sloppy drunk to me.</i></indent>\n<indent=40>—Lucille Bogan from "Sloppy Drunk Blues"</indent>
info.superior-stills.icon	<sprite name="skill moonshine-upgrade">
info.superior-stills.name	Superior Stills
info.superior-stills.desc	<b>Regional skill only available in some cities.</b>\n\nLearning this skill allows you to <b>upgrade</b> your existing Backroom Moonshine Still into an Expanded Moonshine Still. Once upgraded, <sprite name="res moonshine"> <link="moonshine">moonshine production</link> will increase by 50%.\n\n<indent=30><i>When I sell liquor, they call it bootlegging. When my patrons serve it on silver trays on Lake Shore Drive, they call it hospitality.</i>\n</indent><indent=40>—Al Capone</indent>
info.fruitful-operations.icon	<sprite name="skill fruit-wine">
info.fruitful-operations.name	Fruitful Operations
info.fruitful-operations.desc	<b>Regional skill only available in some cities.</b>\n\nThis skill, once learned by your crew, will allow you to build a backroom fruit wine operation in a building controlled by your outfit. Once that's built, you'll be able to make <sprite name="res fruit-wine"> <link="fruit-wine">fruit wine</link> in <sprite name="res small-bottles"> <link="small-bottles">small bottles</link> by combining <sprite name="res fruit"> <link="fruit-other">fruit</link> and <sprite name="res sugar"> <link="sugar">sugar</link> and then leaving it to ferment.\n\n<indent=30><i>One must ask children and birds how cherries and strawberries taste.</i></indent>\n<indent=40>—Johann Wolfgang von Goethe</indent>
info.champagne-making.icon	<sprite name="skill champagne">
info.champagne-making.name	Champagne Methods
info.champagne-making.desc	This skill allow to build a Champagne Manufacture in a building controlled by your outfit. Learn how to add some flair - and bubbles - to your booze production. At the Champagne Manufacture, you'll take existing stocks of <sprite name="res fake-wine"> <link="fake-wine">counterfeit wine</link> and use <sprite name="res ice"> <link="ice">ice</link> and <sprite name="res sugar"> <link="sugar">sugar</link> to create something that, with the addition of a <sprite name="res labels"> <link="labels">counterfeit label</link> can be passed off as <sprite name="res champagne"> <link="champagne">champagne</link>.\n\n<indent=30><i>Champagne is one of the elegant extras in life.</i></indent>\n<indent=40>—Charles Dickens</indent>
info.dark-rum-making.icon	<sprite name="skill dark-rum">
info.dark-rum-making.name	Spiced Rum Manufacture
info.dark-rum-making.desc	Learn this skill to unlock the ability to make spiced rum by building a Spiced Rum Manufacture in a building controlled by your outfit.\n\nRegular rum is fine. Spiced rum, however, that has panache and character. With an operation up and running, you can create <sprite name="res dark rum"> <link="dark-rum">spiced rum</link> from <sprite name="res barrel-rum"> <link="rum-barrel">barrels of rum</link>. You dump them into <sprite name="res oak-barrels"> <link="oak-barrels">oak barrels</link>, add some <sprite name="res spices"> <link="spices">spices</link> and then leave it for a while before putting in to <sprite name="res bottles"> <link="bottles">bottles</link> with a <sprite name="res labels"> <link="labels">label</link> for good measure.\n\n<indent=30><i>There’s naught, no doubt, so much the spirit calms as rum and true religion.</i></indent>\n<indent=40>—Lord Byron</indent>
info.beer-kegs-skill.icon	<sprite name="skill beer-kegs">
info.beer-kegs-skill.name	Beer by the Keg
info.beer-kegs-skill.desc	Gaining this skill allows your outfit to build a Large Brewery where you can ship out beer by the keg.\n\nBottled beer is cumbersome and doesn't scale well. But put it in steel barrels, now we're talking. And it's fairly straightforward. You'll need a supply of <sprite name="res fake-beer"> <link="fake-beer">backroom beer</link>, some <sprite name="res ice"> <link="ice">ice</link> and <sprite name="res steel-barrels"> <link="steel-barrels">steel barrels</link>. Just combine, chill and ship!\n\n<i><indent=30><i>Deep-seated preferences cannot be argued about — you cannot argue a man into liking a glass of beer.</i></indent>\n<indent=40>—Oliver Wendell Holmes</indent>
info.aged-whiskey-skill.icon	<sprite name="skill aged-whiskey">
info.aged-whiskey-skill.name	Years of Whiskey
info.aged-whiskey-skill.desc	This skill allows you to build an Aged Whiskey Manufacture in a building controlled by your outfit.\n\nFresh whiskey gets you drunk. But aged whiskey achieves that goal with a smooth, oak-laden finish. In your operation, this is fairly simple. Just take a few <sprite name="res whiskey-barrel"> <link="whiskey-barrel">whiskey barrels</link>, dump them into <sprite name="res oak-barrels"> <link="oak-barrels">oak barrels</link> and let time do its thing.\n\n<indent=30><i>Too much of anything is bad, but too much good whiskey is barely enough.</i></indent>\n<indent=40>—Mark Twain</indent>
info.gin-making.icon	<sprite name="skill gin">
info.gin-making.name	Proper Gin
info.gin-making.desc	Learn about proper gin making to construct a Gin Manufacture in a building controlled by your outfit.\n\nBring an old, pre-Prohibition recipe for gin into production. You'll need a to age a source type of alcohol in <sprite name="res oak-barrels"> <link="oak-barrels">oak barrels</link> with <sprite name="res citrus"> <link="citrus">citrus fruit</link> and <sprite name="res spices"> <link="spices">spices</link> before bottling.\n\n<indent=30><i>Art for art's sake makes no more sense than gin for gin's sake.</i></indent>\n<indent=40>—W. Somerset Maugham</indent>
info.cordial-making.icon	<sprite name="skill cordials">
info.cordial-making.name	Cordially Yours
info.cordial-making.desc	Figuring out this skill means that you can create cordials from various resources in a Cordial Manufacture in a building controlled by your outfit.\n\nCordials and other liqueurs are key ingredients to many fancy cocktails. There are several recipes available for cordial making using <sprite name="res alcohol-btl"> <link="neutral-alcohol">neutral alcohol</link> or <sprite name="res vodka-barrel"> <link="vodka-barrel">barrels of vodka</link> as a base. Then you can other ingredients to liven them up and get them ready for their starring role in a speakeasy bar or high-end club.\n\n<i><indent=30><i>Martinis are the only American invention as perfect as a sonnet.</i></indent>\n<indent=40>—H.L. Mencken</indent>
info.truck-driving.icon	<sprite name="skill truck-driving">
info.truck-driving.name	Truck Driving
info.truck-driving.desc	Learning about delivery driving will increase the number of trucks you can operate and will decrease wear and tear on all your vehicles.\n\nYou will also be able to build a Small Truck Repair Bay.\n\n<i><indent=30>Hog Butcher for the World, Tool Maker, Stacker of Wheat, Player with Railroads and the Nation's Freight Handler;Stormy, husky, brawling, City of the Big Shoulders.</i></indent>\n<indent=40>—Carl Sandburg</indent>
info.small-garages.icon	<sprite name="skill garages">
info.small-garages.name	Garage Construction
info.small-garages.desc	Learning this skill allows you to build a small garage in one of your controlled buildings.\n\nAcquiring this skill allows you to build a small garage in a building controlled by your outfit.\n\n<i><indent=30><i>Lay me on an anvil, O God. Beat me and hammer me into a crowbar. Let me pry loose old walls. Let me lift and loosen old foundations.</i></indent>\n<indent=40>—Carl Sandburg</indent>
info.truck-garage.icon	<sprite name="skill truck-bays">
info.truck-garage.name	Truck Repair Bays
info.truck-garage.desc	Learning this skill allows you to build a truck repair bay in one of your controlled buildings to increase the number of trucks your outfit is able to support.\n\n<i><indent=30>I'm an idealist. I don't know where I'm going, but I'm on my way.</i></indent>\n<indent=40>—Carl Sandburg</indent>
info.truck-garage-improved.icon	<sprite name="skill expanded-truck-bays">
info.truck-garage-improved.name	Expanded Repair Bays
info.truck-garage-improved.desc	Learning this skill allows you to upgrade your truck repair bays to increase truck capacity and increase your truck fleet.
info.car-bullies.icon	<sprite name="skill general vehicle">
info.car-bullies.name	Negotiation Assistant
info.car-bullies.desc	Learning this skill applies a large discount on all future vehicle purchases due to <i>enhanced</i> negotiation tactics. \n\n<i><indent=30>I'm an idealist. I don't know where I'm going, but I'm on my way.</i></indent>\n<indent=40>—Carl Sandburg</indent>
info.dishwashers.icon	<sprite name="skill expansions">
info.dishwashers.name	Hot Dishwashers
info.dishwashers.desc	Learning this skill allows you to build a dishwashers expansion in your <link="backroom-bootlegger">bootleggers</link> and <link="corner-speakeasy">speakeasys</link>, shortening the turnaround time on pouring drinks and increasing the daily take.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.big-barrels.icon	<sprite name="skill expansions">
info.big-barrels.name	Double Barrels
info.big-barrels.desc	Learning this skill allows you to build the Double Barrel Production expansion in your <link="homemade-booze">homemade booze</link> operations, increasing your production.\n\n<i><indent=30><i>Deep-seated preferences cannot be argued about — you cannot argue a man into liking a glass of beer.</i></indent>\n<indent=40>—Oliver Wendell Holmes</indent>
info.old-glassware.icon	<sprite name="skill expansions">
info.old-glassware.name	Crystal Barware
info.old-glassware.desc	Learning this skill allows you to build the Old-Time Glassware expansion in your <link="backroom-bootlegger">bootleggers</link> and <link="corner-speakeasy">speakeasys</link>, attracting more consumers and increasing the daily take.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.pool-table.icon	<sprite name="skill expansions">
info.pool-table.name	Pool Tables
info.pool-table.desc	Learning this skill alows you to build the Pool Table expansion in your <link="backroom-bootlegger">bootleggers</link> and <link="corner-speakeasy">speakeasys</link>, attracting more consumers and increasing the daily take.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.player-piano.icon	<sprite name="skill expansions">
info.player-piano.name	Player Pianos
info.player-piano.desc	Learning this skill allows you to build the Player Piano expansion in your <link="backroom-bootlegger">bootleggers</link> and <link="corner-speakeasy">speakeasys</link>, attracting more consumers and increasing the daily take.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.junkyard-booze.icon	<sprite name="skill expansions">
info.junkyard-booze.name	Junkyard Booze
info.junkyard-booze.desc	Learning this skill allows you to build the Junkyard Improvements expansion in your <link="homemade-booze">homemade booze</link> operations, increasing your production.\n\n<i><indent=30><i>Deep-seated preferences cannot be argued about — you cannot argue a man into liking a glass of beer.</i></indent>\n<indent=40>—Oliver Wendell Holmes</indent>
info.bottle-return-racks.icon	<sprite name="skill old-knowledge">
info.bottle-return-racks.name	Return Racks
info.bottle-return-racks.desc	Learning this skill allows you to build a bottle return at any of your outposts, allowing you to collect <link="small-bottles">bottles</link> from them occasionally in order to fuel your booze operations.\n\n<i><indent=30>I'm an idealist. I don't know where I'm going, but I'm on my way.</i></indent>\n<indent=40>—Carl Sandburg</indent>
info.ethnic-solidarity.icon	<sprite name="skill ethnic">
info.ethnic-solidarity.name	Ethnic Solidarity
info.ethnic-solidarity.desc	Learning this skill allows you to build the Ethnic Solidary expansion in your <link="homemade-booze">homemade booze</link> operations, reducing the amount of material required for each production cycle.
info.ethnic-bump-cider.icon	<sprite name="skill ethnic">
info.ethnic-bump-cider.name	Old World Knowledge: Cider
info.ethnic-bump-cider.desc	Learning this skill allows you to build the English Cider Presses expansion in your <link="cider">cider</link> operations, sharply increasing production.\n\n<i><indent=30>Give me yesterday's bread, this day's flesh, and last year's cider.</i></indent>\n<indent=40>—Benjamin Franklin</indent>
info.ethnic-bump-wine.icon	<sprite name="skill ethnic">
info.ethnic-bump-wine.name	Old World Knowledge: Wine
info.ethnic-bump-wine.desc	Learning this skill allows you to build the Italian Wine Presses expansion in your <link="brick-wine">wine</link> operations, sharply increasing production.\n\n<i><indent=30>Wine is the most healthful and most hygienic of beverages.</i></indent>\n<indent=40>—Louis Pasteur</indent>
info.ethnic-bump-beer.icon	<sprite name="skill ethnic">
info.ethnic-bump-beer.name	Old World Knowledge: Beer
info.ethnic-bump-beer.desc	Learning this skill allows you to build the German Beer Kettles expansion in your <link="home-brew">beer</link> operations, sharply increasing production.\n\n<i><indent=30>Kde se pivo vaří, tam se dobře daří.</i></indent>\n<indent=40>—Czech proverb</indent>
info.ethnic-bump-liquor.icon	<sprite name="skill ethnic">
info.ethnic-bump-liquor.name	Old World Knowledge: Spirits
info.ethnic-bump-liquor.desc	Learning this skill allows you to build the Polish Spirit Stills expansion in your <link="moonshine">moonshine</link> operations, sharply increasing production.\n\n<i><indent=30>Well, between Scotch and nothin', I suppose I’d take Scotch. It’s the nearest thing to good moonshine I can find.</i>\n</indent><indent=40>—William Faulkner</indent>
info.ethnic-bump-fruit-brandy.icon	<sprite name="skill ethnic">
info.ethnic-bump-fruit-brandy.name	Old World Knowledge: Fruit Distillation
info.ethnic-bump-fruit-brandy.desc	Learning this skill allows you to build the South Slavic Stills expansion in your <link="fruit-wine">fruit wine</link> operations, sharply increasing production.\n\n<indent=30><i>I cook with wine, sometimes I even add it to the food.</i></indent>\n<indent=40>—W.C. Fields</indent>
info.better-bartending.icon	<sprite name="skill expansions">
info.better-bartending.name	Better Bartending
info.better-bartending.desc	Learning this skill allows you to upgrade your <link="corner-speakeasy">corner speakeasy</link> into a <link="small-speakeasy">small speakeasy</link>.\n\n<indent=30><i>The speakeasy has replaced the saloon; a vast army of lawbreakers has appeared; many of our best citizens have openly ignored Prohibition.</i></indent>\n<indent=40>—John D. Rockefeller</indent>
info.label-counterfeiting.icon	<sprite name="skill labels">
info.label-counterfeiting.name	Label Counterfeiting
info.label-counterfeiting.desc	Learning this skill allows you to build a <link="conversion-labels">Counterfeit Label Printer</link> in one of your controlled businesses. This operation allows you to convert paper into labels used in the production of various alcohols.\n\n<i><indent=30><i>When the wine goes in, strange things come out.</i></indent>\n<indent=40>—Johann Schiller</indent>
info.ice-making.icon	<sprite name="skill ice making">
info.ice-making.name	Ice Making
info.ice-making.desc	Learning this skill allows you to build an <link="conversion-ice-house">Ice House</link> in one of your controlled businesses. This operation allows you to use gasoline to freeze water into ice used in the production of various alcohols.\n\n<i><indent=30><i>Civilization begins with distillation.</i></indent>\n<indent=40>—William Faulkner</indent>
info.gambling-numbers.icon	<sprite name="skill gambling">
info.gambling-numbers.name	Numbers Games
info.gambling-numbers.desc	Learning this skill unlocks several different types of number games that you can build in one of your gambling houses.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-cards.icon	<sprite name="skill gambling">
info.gambling-cards.name	Card Games
info.gambling-cards.desc	Learning this skill unlocks several different types of card games that you can build in one of your gambling houses.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-tables.icon	<sprite name="skill gambling">
info.gambling-tables.name	Table Games
info.gambling-tables.desc	Learning this skill unlocks several different types of table games that you can build in one of your gambling houses.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-clean-money.icon	<sprite name="skill gambling">
info.gambling-clean-money.name	Money Laundering
info.gambling-clean-money.desc	Learning this skill allows you to upgrade your <link="gambling-den">Small Gambling Den</link> into a larger operation that can support more features at one time, as well as more profitable/different features.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-secret-books.icon	<sprite name="skill gambling">
info.gambling-secret-books.name	Cooked Books
info.gambling-secret-books.desc	Learning this skill allows you to upgrade your <link="gambling-den">Medium Gambling Den</link> or <link="casino">Small Casino</link> into a larger operation that can support more features at one time, as well as more profitable/different features.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-high-rollers.icon	<sprite name="skill gambling">
info.gambling-high-rollers.name	High Rollers Junket
info.gambling-high-rollers.desc	Learning this skill makes your gambling operations a possible destination for local and visiting high rollers, allowing you to upgrade your gambling operations to the highest level, as well as unlocking several features targeted at the high roller audience.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-furnishing.icon	<sprite name="skill gambling">
info.gambling-furnishing.name	Imported Furniture
info.gambling-furnishing.desc	Learning this skill allows you to import furniture from overseas, unlocking several improvement features for your gambling houses.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-service.icon	<sprite name="skill gambling">
info.gambling-service.name	Suave Service
info.gambling-service.desc	<indent=10>Professional and non-threatening staff makes customers forget that you run a crime syndicate. That kind of comfort is useful when settling debts.\n\n<b>Requires:</b>\n<sprite name="skill gambling"><link="gambling-cards">Card Games></link>, <sprite name="skill gambling"><link="gambling-numbers">Number Games</link>, <sprite name="skill gambling"><link="gambling-tables">Table Games</link>, <sprite name="skill gambling"><link="gambling-service">Suave Service</link><sprite name="res cash"> 2500</indent>\n\nWhen installed, this feature affects the operations of other features in your gambling house. So long as you have Uniformed Attendants at your gambling house, you can extend a thinner line of credit to regulars and ask them to repay their debts earlier than before.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.gambling-staff.icon	<sprite name="skill gambling">
info.gambling-staff.name	Attentive Staff
info.gambling-staff.desc	Learning this skill allows you to hire and train highly qualified, friendly staff at your gambling operations, unlocking several improvement features for you gambling houses.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.starter-buildings.icon	<sprite name="skill ethnic">
info.starter-buildings.name	Nice Building You've Got There.
info.starter-buildings.desc	This skill makes you a building management expert, reducing the cost of new buildings, increasing the experience gain of your operation manager, and decreasing the heat produced by your operations.
info.starter-crew.icon	<sprite name="skill ethnic">
info.starter-crew.name	Organizing Crime
info.starter-crew.desc	This skill makes you a smooth talker and effective leader, increasing your relationship boosts from shared ethnicity, buying/selling illegal goods, and increasing your mission cap.
info.starter-cops.icon	<sprite name="skill ethnic">
info.starter-cops.name	Respect For the Law
info.starter-cops.desc	This skill makes you more effective at dealing with the law, reducing bribery cost, increasing bribe duration, and making police less likely to raid your operations/territory.
info.starter-vehicles.icon	<sprite name="skill ethnic">
info.starter-vehicles.name	Natural Mechanic
info.starter-vehicles.desc	This skill makes your vehicles operate more smoothly, adding an extra truck slot, reducing the cost of vehicle repair, and reducing vehicle damage over time.
info.starter-combat.icon	<sprite name="skill ethnic">
info.starter-combat.name	Street Brawler
info.starter-combat.desc	This skill makes you a scrappy fighter, increasing the damage and hit rate of all non-firearm weapons.
info.starter-goons.icon	<sprite name="skill ethnic">
info.starter-goons.name	Hooligan Respect
info.starter-goons.desc	This skill makes you more easily beloved amongst the low level goons you encounter out on the streets, reducing the amount of cash required to buy them out, the cash the ask for opportunities, and the chance that they will defy your demands.
info.starter-territory.icon	<sprite name="skill ethnic">
info.starter-territory.name	Getting Territorial
info.starter-territory.desc	This skill makes you a more effective manager of territory, reducing the cost of starting new fronts and increasing the speed at which new corners join your territory.
info.businesses.name	Legitimate Businesses
info.businesses.desc	Behind each storefront window, beyond each loading dock, amid shelves and storage, businesses are the economic heart of the city.\n\nSome of the enterprises are not what they immediately seem - their legal pursuits belie other, less legal activities taking place in back rooms and basements. Businesses are where you buy raw materials, sell the fruits of your own illicit endeavors, deal with <link="vehicles">vehicles</link> and basically everything else.\n\nOnce you <sprite name="ui pip social expansion"> <link="controlled-buildings">gain control of a building</link>, someone keeps up appearances by continuing business as usual and your outfit is then free to use the backrooms and basements to establish a new operation.
info.controlled-buildings.icon	<sprite name="ui pip social expansion">
info.controlled-buildings.name	Controlled Buildings
